PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 05 15 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.000866533,-0.999693777,0,0.999693777,-0.000866533,0,1,0,0,0,13366713.7,1089450000,6.21e+11,3.312e+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,20 08 26.62,-56 16 33.9 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,17 11 45.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 06 06 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,A3667_T043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,C901005721806898,-200.7360645,-42.39383159,205.1744597,-1.551266261,0.208404256,4.523514789,300.5975918,-56.08396081,18.90028,18.83838081,17.33992968,18.91478157,0,0,0,0,8.231793907,2.674119473,0.016821368,22.21715953,0,0,8,-342006.9113,43421.00821,1,-200734.96,-42450.38,-99,P,rectangular_magnet,R01,1,I,1,J,-1.118990324,4.523514789,circular_magnet,Mag,1,TR,0.056559195,0
2,C901005641303671,-83.31690311,-27.40445409,87.67408527,1.286152263,0.317207416,0.968944848,301.4711778,-56.15554028,18.0345459,17.62316132,17.4230669,17.4138813,0,0,0,0,7.962910251,6.88856411,0.011278427,23.05667952,0,0,8,-144576.4892,27244.04822,1,-83300.04,-27346.82,-99,P,rectangular_magnet,R02,1,I,2,Q,-163.6910965,0.968944848,circular_magnet,Blu,1,TL,0.060050418,0
